ext_AsbShng,fireqc_NA,bmqual_TA,ltcfig_FR3,Year Remod/Add,SalePrice,ext_Stone,ext_HdBoard,rfstyle_Mansard,nhood_ClearCr,nhood_NoRidge,nhood_Veenker,mszone_RL,Gr Liv Area,nhood_Landmrk,PID,rfstyle_Hip,fence_NA,Half Bath,ltcfig_FR2,nhood_Mitchel,sltype_Con,bmqual_Gd,Exter Cond,Bedroom AbvGr,nhood_SawyerW,found_PConc,nhood_Crawfor,sltype_WD,rfstyle_Gambrel,Year Built,mvtype_BrkFace,bmexpo_NA,is_pave_alley,nhood_Gilbert,rfstyle_Gable,ext_CemntBd,Overall Qual,BsmtFin SF 1,nhood_MeadowV,sltype_Oth,log-Lot Area,ltcfig_Inside,heatqc_Gd,TotRms AbvGrd,sltype_ConLw,Kitchen AbvGr,heatqc_Po,Lot Area,sltype_CWD,nhood_StoneBr,nhood_OldTown,mszone_I,Yr Sold,ext_ImStucc,sltype_ConLD,at_least_avg_cond,Bsmt Full Bath,kthnqc_Fa,mszone_RH,near_offsite,nhood_CollgCr,Id,near_major_street,nhood_Sawyer,Garage Area,is_built_recently,is_reg_lot,ext_Stucco,ext_VinylSd,ext_BrkComm,has_garage,sltype_ConLI,fireqc_Fa,found_Slab,is_garage_finished,fence_GdWo,Bsmt Unf SF,nhood_SWISU,log-SalePrice,bmexpo_Mn,found_Stone,mszone_RM,nhood_Greens,nhood_Edwards,Low Qual Fin SF,mszone_FV,ldctour_Low,Screen Porch,has_std_cb,heatqc_TA,mvtype_Stone,yr_since_built,found_Wood,3Ssn Porch,nhood_Blueste,BsmtFin Type 1,heatqc_Fa,nhood_NWAmes,Total Bsmt SF,nhood_Somerst,kthnqc_TA,ext_MetalSd,ext_Plywood,2nd Flr SF,nhood_NPkVill,ext_Wd Sdng,fence_MnWw,Full Bath,nhood_Timber,nhood_BrkSide,rfstyle_Shed,Mo Sold,has_alley,mszone_C,ext_WdShing,fireqc_Gd,Garage Cars,bmqual_Fa,nhood_Names,Misc Val,Open Porch SF,fence_MnPrv,is_garage_attached,fireqc_TA,fireqc_Po,Exter Qual,Fireplaces,ext_AsphShn,bmqual_NA,BsmtFin SF 2,Bsmt Half Bath,is_remod_recently,ldctour_Lvl,nhood_IDOTRR,nhood_BrDale,mvtype_None,ldctour_HLS,kthnqc_Gd,yr_since_remod,has_aircon,ext_BrkFace,bmexpo_No,Mas Vnr Area,log-1st Flr SF,ext_CBlock,Enclosed Porch,1st Flr SF,BsmtFin Type 2,near_rail,nhood_GrnHill,found_CBlock,bmqual_Po,nhood_NridgHt,bmexpo_Gd,Wood Deck SF,Pool Area,sltype_New,ltcfig_CulDSac,log-Gr Liv Area
0,0,0,0,2007,325624.0,0,0,0,0,0,0,1,2161.0,0,528144050,0,1,1,0,0,0,0,3,3,0,1,0,0,0,2007,0,0,0,0,1,0,8,1288.0,0,0,9.26501793326688,1,0,8,0,1,0,10562.0,0,0,0,0,2007,0,0,1,1,0,0,0,0,1706,0,0,789.0,1,1,0,1,0,1,0,0,0,1,0,294.0,0,12.693498620467778,0,0,0,0,0,0.0,0,0,0.0,1,0,1,0,0,0.0,0,6,0,0,1582.0,0,0,0,0,551.0,0,0,0,1,0,0,0,11,0,0,0,1,3,0,0,0.0,120.0,0,1,0,0,4,1,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,1,300.0,7.383989457978509,0,0.0,1610.0,1,0,0,0,0,1,0,178.0,0.0,1,0,7.678326356506885
0,0,0,0,2002,245000.0,0,0,0,0,0,0,1,1409.0,0,914460110,0,1,1,0,1,0,1,3,1,0,1,0,1,0,2002,0,0,0,0,1,0,7,1392.0,0,0,9.462187991418748,0,0,4,0,1,0,12864.0,0,0,0,0,2007,0,0,1,1,0,0,0,0,2252,0,0,576.0,1,0,0,1,0,1,0,0,0,1,0,17.0,0,12.409013489526863,0,0,0,0,0,0.0,0,0,145.0,1,0,0,5,0,0.0,0,6,0,0,1409.0,0,0,0,0,0.0,0,0,0,1,0,0,0,7,0,0,0,1,2,0,0,0.0,144.0,0,1,0,0,4,1,0,0,0.0,0,1,1,0,0,1,0,1,5,0,0,1,0.0,7.25063551189868,0,0.0,1409.0,1,0,0,0,0,0,0,0.0,0.0,0,1,7.25063551189868
0,1,1,0,2004,159000.0,0,0,0,0,0,0,1,1114.0,0,531375110,0,1,1,0,0,0,0,3,3,1,1,0,1,0,2004,0,0,0,0,1,0,5,646.0,0,0,9.524786081697178,1,0,6,0,1,0,13695.0,0,0,0,0,2008,0,0,1,1,0,0,0,0,1136,0,0,576.0,1,1,0,1,0,1,0,0,0,0,0,468.0,0,11.976659481202368,0,0,0,0,0,0.0,0,0,0.0,1,0,0,4,0,0.0,0,6,0,0,1114.0,0,0,0,0,0.0,0,0,0,1,0,0,0,6,0,0,0,0,2,0,0,0.0,102.0,0,0,0,0,3,0,0,0,0.0,0,1,1,0,0,1,0,1,4,0,0,1,0.0,7.01571242048723,0,0.0,1114.0,1,1,0,0,0,0,0,0.0,0.0,0,0,7.01571242048723
0,1,1,0,1965,156000.0,0,0,0,0,0,0,1,1073.0,0,534204120,1,1,1,0,0,0,0,3,3,0,0,0,1,0,1965,1,0,0,0,0,0,5,836.0,0,0,9.23883064237581,1,0,6,0,1,0,10289.0,0,0,0,0,2007,0,0,1,1,0,0,0,0,1877,0,0,515.0,0,1,0,0,0,1,0,0,0,1,0,237.0,0,11.957611286231677,0,0,0,0,0,0.0,0,0,0.0,1,1,0,42,0,0.0,0,5,0,0,1073.0,0,1,1,0,0.0,0,0,0,1,0,0,0,6,0,0,0,0,2,0,1,0.0,0.0,0,1,0,0,3,0,0,0,0.0,0,0,1,0,0,0,0,0,42,0,0,1,168.0,6.9782137426306985,0,0.0,1073.0,1,0,0,1,0,0,0,0.0,0.0,0,0,6.9782137426306985
0,0,0,0,2008,555000.0,0,0,0,0,0,0,1,2402.0,0,528106020,1,1,0,0,0,0,0,3,2,0,1,0,1,0,2008,0,0,0,0,0,0,10,1767.0,0,0,9.644133752071204,1,0,10,0,1,0,15431.0,0,0,0,0,2009,0,0,1,1,0,0,0,0,424,0,0,672.0,1,1,0,1,0,1,0,0,0,1,0,788.0,0,13.226723392728571,0,0,0,0,0,0.0,0,0,170.0,1,0,1,1,0,0.0,0,6,0,0,3094.0,0,0,0,0,0.0,0,0,0,2,0,0,0,4,0,0,0,1,3,0,0,0.0,72.0,0,1,0,0,5,2,0,0,539.0,0,1,1,0,0,0,0,0,1,0,0,0,200.0,7.784057002639929,0,0.0,2402.0,5,0,0,0,0,1,1,0.0,0.0,0,0,7.784057002639929
0,1,0,0,1984,162500.0,0,0,0,0,0,1,1,1232.0,0,533251120,0,1,0,0,0,0,1,3,3,0,1,0,1,0,1984,0,0,0,0,1,0,6,660.0,0,0,9.316500567804573,0,0,6,0,1,0,11120.0,0,0,0,0,2008,0,0,1,0,0,0,0,0,1182,0,0,516.0,0,0,0,0,0,1,0,0,0,0,0,572.0,0,11.998433280751929,0,0,0,0,0,0.0,0,0,0.0,1,1,0,24,0,0.0,0,4,0,0,1232.0,0,1,0,1,0.0,0,0,0,2,0,0,0,6,0,0,0,0,2,0,0,0.0,0.0,0,1,0,0,3,0,0,0,0.0,0,0,1,0,0,1,0,0,24,0,0,1,0.0,7.116394144093465,0,0.0,1232.0,1,0,0,0,0,0,0,0.0,0.0,0,1,7.116394144093465
0,1,0,0,1993,224500.0,0,1,0,0,0,0,1,1440.0,0,906225180,0,1,0,0,0,0,1,4,2,1,1,0,1,0,1993,0,0,0,0,1,0,6,261.0,0,0,9.112617283447568,1,1,8,0,2,0,9069.0,0,0,0,0,2006,0,0,1,2,0,0,0,0,2750,0,0,920.0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,12.321630986164449,0,0,0,0,0,0.0,0,0,0.0,1,0,0,13,0,0.0,0,2,0,0,1344.0,0,0,0,0,0.0,0,0,0,2,0,0,0,4,0,0,0,0,4,0,0,0.0,0.0,0,1,0,0,4,0,0,0,1083.0,0,0,1,0,0,1,0,1,13,0,0,0,0.0,7.272398392570047,0,0.0,1440.0,6,0,0,0,0,0,0,288.0,0.0,0,0,7.272398392570047
1,0,1,0,1950,133000.0,0,0,0,0,0,0,1,1488.0,0,527276040,1,1,1,0,0,0,0,3,3,0,0,0,1,0,1950,1,0,0,1,0,0,6,0.0,0,0,10.76384265207998,1,1,6,0,1,0,47280.0,0,0,0,0,2008,0,0,1,0,0,0,0,0,1016,0,0,738.0,0,0,0,0,0,1,0,0,0,1,0,1488.0,0,11.79810440720389,0,0,0,0,0,0.0,0,0,0.0,1,0,0,58,0,0.0,0,1,0,0,1488.0,0,1,0,0,0.0,0,0,0,2,0,0,0,7,0,0,0,0,2,0,0,0.0,0.0,0,1,1,0,3,1,0,0,0.0,0,0,1,0,0,0,0,0,58,0,0,1,44.0,7.305188215393037,0,180.0,1488.0,1,0,0,1,0,0,0,0.0,0.0,0,0,7.305188215393037
0,0,0,0,2003,180000.0,0,0,0,0,0,0,1,1509.0,0,528250060,0,1,1,0,0,0,1,3,3,0,1,0,1,0,2003,0,0,0,1,1,0,7,0.0,0,0,8.971448463693834,1,0,8,0,1,0,7875.0,0,0,0,0,2006,0,0,1,0,0,0,0,0,2436,0,0,393.0,1,1,0,1,0,1,0,0,0,1,0,783.0,0,12.100712129872347,0,0,0,0,0,0.0,0,0,0.0,1,0,0,3,0,0.0,0,1,0,0,783.0,0,0,0,0,702.0,0,0,0,2,0,0,0,7,0,0,0,1,2,0,0,0.0,75.0,0,1,0,0,4,1,0,0,0.0,0,1,1,0,0,1,0,1,3,0,0,1,0.0,6.693323668269949,0,0.0,807.0,1,0,0,0,0,0,0,0.0,0.0,0,0,7.319202458767849
0,1,1,0,2005,134500.0,0,1,0,0,0,0,1,845.0,0,923277080,0,1,0,0,1,0,0,3,3,0,0,0,1,0,1982,0,0,0,0,1,0,5,638.0,0,0,8.794824928014517,1,1,6,0,1,0,6600.0,0,0,0,0,2008,0,0,1,0,0,0,0,0,1607,0,0,264.0,0,1,0,0,0,1,0,0,0,0,0,207.0,0,11.809319478024031,0,0,0,0,0,0.0,0,0,0.0,1,0,0,26,0,0.0,0,6,0,0,845.0,0,0,0,1,0.0,0,0,0,1,0,0,0,7,0,0,0,0,1,0,0,0.0,0.0,0,1,0,0,3,0,0,0,0.0,0,1,1,0,0,1,0,1,3,0,0,1,0.0,6.739336627357174,0,0.0,845.0,1,0,0,1,0,0,0,0.0,0.0,0,0,6.739336627357174
0,0,0,0,2006,438780.0,0,0,0,0,0,0,1,2945.0,0,527216050,1,1,1,0,0,0,0,3,3,0,1,0,0,0,2006,1,0,0,0,0,0,10,0.0,0,0,9.523836379320944,0,0,10,0,1,0,13682.0,0,1,0,0,2006,0,0,1,0,0,0,0,0,2337,0,0,641.0,1,0,0,1,0,1,0,0,0,1,0,1410.0,0,12.991753427493052,0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0.0,0,1,0,0,1410.0,0,0,0,0,1519.0,0,0,0,3,0,0,0,10,0,0,0,1,3,0,0,0.0,0.0,0,1,0,0,5,1,0,0,0.0,0,1,0,0,0,0,1,1,0,0,0,0,1031.0,7.262628600974241,0,37.0,1426.0,1,0,0,0,0,0,1,192.0,0.0,1,1,7.987864096085687
0,0,0,0,1962,165000.0,0,0,0,0,0,0,1,1431.0,0,535105090,0,1,0,0,0,0,1,3,3,0,0,0,1,0,1962,1,0,0,0,1,0,6,371.0,0,0,9.121509158269568,0,1,6,0,1,0,9150.0,0,0,0,0,2008,0,0,1,0,0,0,0,0,1233,0,0,296.0,0,0,0,0,0,1,0,0,0,1,0,728.0,0,12.013700752882718,0,0,0,0,0,0.0,0,0,0.0,1,0,0,46,0,0.0,0,6,0,0,1099.0,0,1,0,1,0.0,0,0,0,1,0,0,0,12,0,0,0,1,1,0,1,0.0,110.0,0,0,0,0,3,1,0,0,0.0,1,0,1,0,0,0,0,0,46,0,0,0,305.0,7.266128779556451,0,0.0,1431.0,1,0,0,1,0,0,1,64.0,0.0,0,0,7.266128779556451
0,1,1,0,1967,100000.0,0,1,0,0,0,0,1,892.0,0,527455240,0,0,0,0,0,0,0,3,3,0,0,0,1,0,1967,1,0,0,0,1,0,5,432.0,0,0,8.874867635688053,1,0,5,0,1,0,7150.0,0,0,0,0,2009,0,0,1,0,0,0,0,0,419,0,0,288.0,0,1,0,0,0,1,0,0,0,1,1,460.0,0,11.512925464970229,0,0,0,0,0,0.0,0,0,0.0,1,1,0,42,0,0.0,0,4,0,0,892.0,0,1,0,0,0.0,0,0,0,1,0,0,0,7,0,0,0,0,1,0,1,0.0,0.0,0,1,0,0,3,0,0,0,0.0,0,0,1,0,0,0,0,0,42,0,0,1,60.0,6.79346613258001,0,0.0,892.0,1,0,0,1,0,0,0,0.0,0.0,0,0,6.79346613258001
0,0,1,0,1960,176000.0,0,0,0,0,0,0,1,1329.0,0,535154060,0,1,1,0,0,0,0,3,3,0,0,0,1,0,1960,1,0,0,0,1,0,7,544.0,0,0,9.41613428495528,1,1,5,0,1,0,12285.0,0,0,0,0,2009,0,0,1,0,0,0,0,0,633,0,0,441.0,0,0,0,0,0,1,0,0,0,0,0,785.0,0,12.078239274020287,0,0,0,0,0,0.0,0,0,0.0,1,0,0,49,0,0.0,0,4,0,0,1329.0,0,1,0,1,0.0,0,0,0,1,0,0,0,8,0,0,0,1,2,0,1,0.0,0.0,0,1,0,0,3,2,0,0,0.0,0,0,1,0,0,0,0,0,49,0,0,1,128.0,7.192182058713246,0,203.0,1329.0,1,0,0,1,0,0,0,0.0,0.0,0,0,7.192182058713246
0,0,1,0,1974,170000.0,0,0,0,0,0,0,1,1779.0,0,905200340,1,1,1,0,0,0,0,3,3,0,0,0,1,0,1955,0,0,0,0,0,0,5,306.0,0,0,9.793672686528922,1,0,6,0,1,0,17920.0,0,0,0,0,2006,0,0,0,1,0,0,0,0,2722,0,1,454.0,0,1,0,0,0,1,0,0,0,0,0,372.0,0,12.0435537160324,1,0,0,0,0,0.0,0,0,312.0,1,1,0,51,0,0.0,0,5,0,0,1763.0,0,1,0,1,0.0,0,1,0,1,0,0,0,7,0,0,0,1,2,0,0,0.0,418.0,0,1,0,0,3,1,0,0,1085.0,0,0,1,0,0,1,0,0,32,0,0,0,0.0,7.483806687665835,0,0.0,1779.0,3,0,0,1,0,0,0,0.0,0.0,0,0,7.483806687665835
0,0,0,0,2007,174000.0,0,0,0,0,0,0,1,1555.0,0,528228290,1,1,0,0,0,0,1,3,2,0,1,0,1,0,2007,1,0,0,0,0,0,7,0.0,0,0,8.211754397375197,1,0,7,0,1,0,3684.0,0,0,0,0,2009,0,0,1,0,0,0,0,0,469,0,0,660.0,1,1,0,1,0,1,0,0,0,1,0,1373.0,0,12.066810578196666,0,0,0,0,0,0.0,0,0,0.0,1,0,0,2,0,0.0,0,1,0,0,1373.0,0,0,0,0,0.0,0,0,0,2,0,0,0,6,0,0,0,0,3,0,0,0.0,20.0,0,1,1,0,4,1,0,0,0.0,0,1,1,0,0,0,0,1,2,0,0,1,130.0,7.349230824613334,0,0.0,1555.0,1,0,0,0,0,0,0,143.0,0.0,0,0,7.349230824613334
0,0,1,0,1950,127000.0,0,0,0,0,0,0,0,1236.0,0,903456130,0,0,0,0,0,0,0,3,3,0,1,0,1,0,1925,0,0,0,0,1,0,6,121.0,0,0,8.854522203757432,1,0,6,0,1,0,7006.0,0,0,0,0,2008,0,0,1,1,0,0,0,0,1365,0,0,384.0,0,1,1,0,0,1,0,0,0,0,0,647.0,0,11.751942365440728,0,0,1,0,0,0.0,0,0,0.0,1,1,0,83,0,0.0,0,3,0,0,768.0,0,1,0,0,448.0,0,0,0,2,0,0,0,8,0,0,0,1,1,0,0,0.0,0.0,1,0,0,0,3,1,0,0,0.0,0,0,1,1,0,1,0,0,58,0,0,1,0.0,6.669498089857879,0,0.0,788.0,1,0,0,0,0,0,0,0.0,0.0,0,0,7.119635638017636
0,0,0,0,1999,185900.0,0,0,0,0,0,0,1,1651.0,0,528294060,0,1,1,0,0,0,1,3,3,0,1,0,1,0,1999,0,0,0,1,1,0,7,0.0,0,0,9.034795799461252,1,0,7,0,1,0,8390.0,0,0,0,0,2008,0,0,1,0,0,0,0,0,1098,0,0,450.0,1,0,0,1,0,1,0,0,0,1,0,831.0,0,12.132964173709537,0,0,0,0,0,0.0,0,0,0.0,1,0,0,9,0,0.0,0,1,0,0,831.0,0,1,0,0,778.0,0,0,0,2,0,0,0,5,0,0,0,0,2,0,0,0.0,103.0,0,1,1,0,3,1,0,0,0.0,0,1,1,0,0,1,0,0,9,0,0,1,0.0,6.771935555839602,0,0.0,873.0,1,0,0,0,0,0,0,0.0,0.0,0,0,7.409136443920128
0,1,0,0,1996,91300.0,0,0,0,0,0,0,0,886.0,0,902206260,0,1,0,0,0,0,0,3,2,0,0,0,1,0,1938,0,0,0,0,1,0,5,0.0,0,0,8.6628507638386,1,1,4,0,1,0,5784.0,0,0,1,0,2009,0,0,1,0,0,0,0,0,711,1,0,273.0,0,1,0,0,0,1,0,0,0,0,0,190.0,0,11.42190606658306,0,0,1,0,0,0.0,0,0,0.0,0,0,0,71,0,0.0,0,1,0,0,190.0,0,1,1,0,0.0,0,0,0,1,0,0,0,12,0,0,0,0,1,1,0,0.0,20.0,0,1,0,0,3,0,0,0,0.0,0,0,1,0,0,1,0,0,13,0,0,1,0.0,6.786716950605081,0,80.0,886.0,1,0,0,0,0,0,0,144.0,0.0,0,0,6.786716950605081
0,1,0,0,2003,200000.0,0,0,0,0,0,0,1,1700.0,0,907405030,0,1,0,0,0,0,1,3,3,0,1,0,1,0,2003,1,0,0,0,1,0,6,340.0,0,0,9.119868468812108,1,0,7,0,1,0,9135.0,0,0,0,0,2006,0,0,1,1,0,0,0,1,2808,0,0,544.0,1,1,0,1,0,1,0,0,0,1,0,1342.0,0,12.206072645530174,0,0,0,0,0,0.0,0,0,0.0,1,0,0,3,0,0.0,0,6,0,0,1682.0,0,0,0,0,0.0,0,0,0,2,0,0,0,5,0,0,0,0,2,0,0,0.0,23.0,0,1,0,0,4,0,0,0,0.0,0,1,1,0,0,0,0,1,3,0,0,0,120.0,7.438383530044307,0,0.0,1700.0,1,0,0,0,0,0,0,192.0,0.0,0,0,7.438383530044307
0,0,1,0,1950,143000.0,0,0,0,0,0,0,1,1846.0,0,535450310,0,0,0,0,0,0,0,3,3,0,0,0,1,0,1949,1,0,0,0,1,0,6,196.0,0,0,9.25874951118387,1,0,7,0,1,0,10496.0,0,0,0,0,2007,0,0,1,0,0,0,0,0,1959,1,0,315.0,0,1,0,0,0,1,0,0,0,0,1,844.0,0,11.870599909242044,1,0,0,0,0,0.0,0,0,0.0,1,0,0,58,0,0.0,0,3,0,0,1040.0,0,1,0,0,678.0,0,1,0,2,0,0,0,1,0,0,0,1,1,0,1,0.0,0.0,0,1,0,0,3,1,0,0,0.0,0,0,1,0,0,0,0,0,57,0,0,0,320.0,7.0630481633881725,0,0.0,1168.0,1,0,0,1,0,0,0,0.0,0.0,0,0,7.520776415062797
0,0,1,0,1958,172500.0,0,0,0,0,0,0,1,1920.0,0,905200280,0,1,0,0,0,0,0,4,4,0,0,0,1,0,1958,0,0,0,0,1,0,5,57.0,0,0,9.521494800613103,1,0,8,0,1,0,13650.0,0,0,0,0,2006,0,0,1,1,0,0,0,0,2720,0,1,451.0,0,1,0,0,0,1,0,0,0,0,0,554.0,0,12.058152515453552,0,0,0,0,0,0.0,0,0,0.0,1,0,0,48,0,0.0,0,5,0,0,1052.0,0,0,1,0,668.0,0,0,0,2,0,0,0,7,0,0,0,1,2,0,0,0.0,0.0,0,1,0,0,4,1,0,0,441.0,0,0,1,0,0,1,0,1,48,0,0,1,0.0,7.132497551660044,0,0.0,1252.0,4,0,0,1,0,0,0,0.0,0.0,0,0,7.560080465021827
0,1,1,0,1963,110000.0,0,0,0,0,0,0,1,1088.0,0,908103090,0,1,0,0,0,0,0,4,2,0,0,0,0,0,1963,0,0,0,0,1,0,4,132.0,0,0,9.024974184996005,1,0,4,0,1,0,8308.0,0,0,0,0,2007,0,0,1,0,0,0,0,0,2170,0,0,520.0,0,1,0,1,0,1,0,0,0,0,0,115.0,0,11.608235644774552,0,0,0,0,1,0.0,0,0,0.0,1,1,1,44,0,0.0,0,4,0,0,1088.0,0,1,0,0,0.0,0,0,0,1,0,0,0,6,0,0,0,0,2,0,0,0.0,0.0,0,0,0,0,3,0,0,0,841.0,0,0,1,0,0,0,0,0,44,0,0,1,20.0,6.992096427415888,0,0.0,1088.0,2,0,0,1,0,0,0,0.0,0.0,0,0,6.992096427415888
0,0,1,0,1957,140000.0,0,0,0,0,0,0,1,1362.0,0,534277090,0,0,0,0,0,0,0,3,3,0,0,0,1,0,1957,1,0,0,0,1,0,4,775.0,0,0,9.153770020487787,0,0,6,0,1,0,9450.0,0,0,0,0,2009,0,0,1,1,0,0,0,0,603,0,0,768.0,0,0,0,0,0,1,0,0,0,1,0,265.0,0,11.84939770159144,0,0,0,0,0,0.0,0,0,0.0,1,1,0,52,0,0.0,0,4,0,0,1040.0,0,1,0,0,0.0,0,1,0,1,0,0,0,5,0,0,0,1,3,0,1,0.0,0.0,1,1,0,0,3,1,0,0,0.0,0,0,1,0,0,0,0,0,52,0,0,1,160.0,7.216709486709457,0,84.0,1362.0,1,0,0,1,0,0,0,0.0,0.0,0,0,7.216709486709457
0,0,0,0,2006,176432.0,0,0,0,0,0,0,1,1314.0,0,906394050,0,1,0,0,0,0,1,3,3,0,1,0,1,0,2006,0,0,0,0,1,0,6,24.0,0,0,9.139595967450424,1,1,6,0,1,0,9317.0,0,0,0,0,2007,0,0,1,0,0,0,0,1,2113,0,0,440.0,1,0,0,1,0,1,0,0,0,1,0,1290.0,0,12.08069081199846,0,0,0,0,0,0.0,0,0,0.0,1,0,0,1,0,0.0,0,6,0,0,1314.0,0,0,0,0,0.0,0,0,0,2,0,0,0,3,0,0,0,1,2,0,0,0.0,22.0,0,1,0,0,4,1,0,0,0.0,0,1,1,0,0,1,0,1,1,0,0,1,0.0,7.180831199044556,0,0.0,1314.0,1,0,0,0,0,0,0,0.0,0.0,0,0,7.180831199044556
0,1,0,0,1991,179200.0,0,1,0,0,0,0,1,1294.0,0,531450090,0,0,0,0,0,0,1,3,3,1,0,0,1,0,1991,1,0,0,0,1,0,6,1200.0,0,0,8.875287128108384,1,1,6,0,1,0,7153.0,0,0,0,0,2008,0,0,1,1,0,0,0,0,1146,0,0,496.0,0,1,0,0,0,1,0,0,0,1,1,78.0,0,12.096257779522968,0,0,0,0,0,0.0,0,0,0.0,1,0,0,17,0,0.0,0,6,0,0,1278.0,0,0,0,0,0.0,0,0,0,2,0,0,0,6,0,0,0,0,2,0,0,0.0,51.0,0,1,0,0,3,0,0,0,0.0,0,0,1,0,0,0,0,1,17,0,0,1,88.0,7.165493475060845,0,0.0,1294.0,1,0,0,1,0,0,0,112.0,0.0,0,0,7.165493475060845
0,1,0,0,2007,203000.0,0,0,0,0,0,0,1,1274.0,0,906380120,0,1,0,0,0,0,1,3,3,0,1,0,0,0,2005,1,0,0,0,1,0,7,925.0,0,0,9.084096645401932,1,0,6,0,1,0,8814.0,0,0,0,0,2007,0,0,1,1,0,0,0,1,2105,0,0,508.0,1,1,0,1,0,1,0,0,0,1,0,349.0,0,12.220961258023925,0,0,0,0,0,0.0,0,0,0.0,1,0,0,2,0,0.0,0,6,0,0,1274.0,0,0,0,0,0.0,0,0,0,2,0,0,0,1,0,0,0,0,2,0,0,0.0,98.0,0,1,0,0,4,0,0,0,0.0,0,1,1,0,0,0,0,1,0,0,0,1,80.0,7.149916836132109,0,0.0,1274.0,1,0,0,0,0,0,0,264.0,0.0,1,0,7.149916836132109
0,1,0,0,2007,248328.0,0,0,0,0,0,0,1,1689.0,0,528435060,1,1,0,0,0,0,1,3,3,0,1,0,0,0,2007,0,0,0,0,0,0,7,0.0,0,0,9.195125206169704,1,0,7,0,1,0,9849.0,0,0,0,0,2007,0,0,1,0,0,0,0,0,1786,0,0,954.0,1,1,0,1,0,1,0,0,0,1,0,1689.0,0,12.422505731952896,0,0,0,0,0,0.0,0,0,0.0,1,0,1,0,0,0.0,0,1,0,0,1689.0,1,0,0,0,0.0,0,0,0,2,0,0,0,6,0,0,0,0,3,0,0,0.0,56.0,0,1,0,0,4,0,0,0,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0.0,7.4318919168078,0,0.0,1689.0,1,0,0,0,0,0,0,0.0,0.0,1,0,7.4318919168078
0,1,0,0,2008,316500.0,0,0,0,0,0,0,1,1641.0,0,916382110,0,1,0,0,0,0,0,3,3,0,1,0,1,0,2008,1,0,0,0,1,1,9,1115.0,0,0,9.579348943073732,0,0,7,0,1,0,14463.0,0,0,0,0,2009,0,0,1,1,0,0,0,0,961,0,0,885.0,1,0,0,0,0,1,0,0,0,1,0,526.0,0,12.665078520566368,0,0,0,0,0,0.0,0,0,0.0,1,0,0,1,0,0.0,0,6,0,0,1641.0,0,0,0,0,0.0,0,0,0,2,1,0,0,1,0,0,0,0,3,0,0,0.0,95.0,0,1,0,0,5,0,0,0,0.0,0,1,0,0,0,0,1,0,1,0,0,0,406.0,7.403061091090091,0,0.0,1641.0,1,0,0,0,0,0,1,0.0,0.0,0,0,7.403061091090091
0,0,1,0,1950,125600.0,0,0,0,0,0,0,1,1079.0,0,905403060,0,1,0,0,0,0,0,3,2,0,0,0,1,0,1948,0,0,0,0,1,0,7,0.0,0,0,8.554488976159934,1,0,5,0,1,0,5190.0,0,0,0,0,2008,0,0,1,0,0,0,0,0,1405,0,0,249.0,0,1,0,0,0,1,0,0,0,0,0,570.0,0,11.740857533016236,0,0,0,0,1,0.0,0,0,0.0,1,1,0,60,0,0.0,0,1,0,0,570.0,0,1,0,1,462.0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0.0,0.0,0,1,0,0,3,1,0,0,0.0,0,0,1,0,0,1,0,0,58,0,1,1,0.0,6.424869023905388,0,0.0,617.0,1,0,0,1,0,0,0,135.0,0.0,0,0,6.983789965258135
0,1,1,0,1959,110000.0,0,0,0,0,0,0,0,984.0,0,902406020,0,1,0,0,0,0,0,3,2,0,0,0,1,0,1959,1,0,0,0,1,0,5,200.0,0,0,9.185022563991891,1,1,5,0,1,0,9750.0,0,0,1,0,2008,0,0,1,1,1,0,0,0,1324,0,0,308.0,0,1,0,0,0,1,0,0,0,0,0,784.0,0,11.608235644774552,0,0,1,0,0,0.0,0,0,0.0,1,0,0,49,0,0.0,0,3,0,0,984.0,0,0,1,0,0.0,0,0,0,1,0,0,0,6,0,0,0,0,1,0,0,0.0,0.0,0,0,0,0,3,0,0,0,0.0,0,0,1,0,0,0,0,0,49,0,0,1,164.0,6.891625897052253,0,0.0,984.0,1,0,0,1,0,0,0,0.0,0.0,0,0,6.891625897052253
0,1,1,0,1950,108500.0,0,0,0,0,0,0,0,960.0,0,902205130,1,1,0,0,0,0,0,3,2,0,1,0,1,0,1920,0,0,0,0,0,0,4,250.0,0,0,8.699514748210191,1,1,5,0,1,0,6000.0,0,0,1,0,2007,0,0,0,0,1,0,0,0,1986,0,0,308.0,0,1,0,0,0,1,0,0,0,0,0,710.0,0,11.594505451962652,0,0,1,0,0,0.0,0,0,0.0,0,0,0,87,0,0.0,0,5,0,0,960.0,0,0,1,0,0.0,0,0,0,1,0,0,0,7,0,0,0,0,1,0,0,0.0,0.0,0,0,0,0,3,0,0,0,0.0,0,0,1,0,0,1,0,0,57,0,0,1,0.0,6.866933284461882,0,168.0,960.0,1,0,0,0,0,0,0,0.0,0.0,0,0,6.866933284461882
