Garage Cond,Overall Qual,Enclosed Porch,Lot Shape,Kitchen AbvGr,Lot Area,Bsmt Exposure,Functional,Land Slope,Fireplaces,Wood Deck SF,Year Remod/Add,Exter Cond,BsmtFin Type 2,Id,PID,Overall Cond,Low Qual Fin SF,Screen Porch,Exter Qual,Kitchen Qual,BsmtFin SF 1,Utilities,BsmtFin Type 1,Bsmt Unf SF,Year Built,Mas Vnr Area,Bsmt Full Bath,Garage Area,3Ssn Porch,Mo Sold,1st Flr SF,2nd Flr SF,Garage Qual,Half Bath,BsmtFin SF 2,Bsmt Qual,Pool QC,Bsmt Cond,Bedroom AbvGr,Full Bath,Total Bsmt SF,Garage Cars,Heating QC,Bsmt Half Bath,Pool Area,Yr Sold,Misc Val,Gr Liv Area,SalePrice,TotRms AbvGrd,Fireplace Qu,Open Porch SF,log-Lot Area,log-1st Flr SF,log-Gr Liv Area,log-SalePrice,yr_since_built,yr_since_remod,is_built_recently,is_remod_recently,has_alley,is_pave_alley,near_major_street,near_rail,near_offsite,ext_VinylSd,ext_MetalSd,ext_HdBoard,ext_Wd Sdng,ext_Plywood,ext_CemntBd,ext_BrkFace,ext_WdShing,ext_AsbShng,ext_Stucco,ext_BrkComm,ext_Stone,ext_CBlock,ext_ImStucc,ext_AsphShn,has_aircon,has_std_cb,is_garage_attached,has_garage,is_garage_finished,ldctour_HLS,ldctour_Low,ldctour_Lvl,ltcfig_CulDSac,ltcfig_FR2,ltcfig_FR3,ltcfig_Inside,nhood_Blueste,nhood_BrDale,nhood_BrkSide,nhood_ClearCr,nhood_CollgCr,nhood_Crawfor,nhood_Edwards,nhood_Gilbert,nhood_Greens,nhood_GrnHill,nhood_IDOTRR,nhood_Landmrk,nhood_MeadowV,nhood_Mitchel,nhood_NPkVill,nhood_NWAmes,nhood_Names,nhood_NoRidge,nhood_NridgHt,nhood_OldTown,nhood_SWISU,nhood_Sawyer,nhood_SawyerW,nhood_Somerst,nhood_StoneBr,nhood_Timber,nhood_Veenker,rfstyle_Gable,rfstyle_Gambrel,rfstyle_Hip,rfstyle_Mansard,rfstyle_Shed,mvtype_BrkFace,mvtype_None,mvtype_Stone,found_CBlock,found_PConc,found_Slab,found_Stone,found_Wood,fence_GdWo,fence_MnPrv,fence_MnWw,fence_NA,sltype_CWD,sltype_Con,sltype_ConLD,sltype_ConLI,sltype_ConLw,sltype_New,sltype_Oth,sltype_WD,mszone_C,mszone_FV,mszone_I,mszone_RH,mszone_RL,mszone_RM
TA,5,0.0,Reg,1,21750.0,No,Typ,Mod,0,0.0,1954,TA,Unf,1602,923250210,5,0.0,0.0,TA,TA,0.0,AllPub,Unf,988.0,1954,0.0,0,520.0,0.0,2,988.0,0.0,TA,0,0.0,TA,NA,TA,2,1,988.0,2,Ex,0,0.0,2008,0.0,988.0,113000.0,4,NA,0.0,9.98736903651683,6.895682697747868,6.895682697747868,11.635143097694478,54,54,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
TA,8,0.0,Reg,1,9116.0,No,Typ,Gtl,0,120.0,2001,TA,Unf,2888,914474020,5,0.0,0.0,Gd,Gd,0.0,AllPub,Unf,1491.0,2001,0.0,0,490.0,0.0,5,1491.0,0.0,TA,0,0.0,Ex,NA,TA,3,2,1491.0,2,Ex,0,0.0,2006,0.0,1491.0,209000.0,7,NA,100.0,9.117786390365575,7.307202314764738,7.307202314764738,12.250089530946948,5,5,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
TA,7,0.0,IR1,1,14419.0,Gd,Min1,Gtl,1,224.0,1989,TA,ALQ,965,916403250,5,0.0,0.0,TA,Gd,904.0,AllPub,GLQ,117.0,1987,310.0,2,578.0,0.0,7,1479.0,0.0,TA,1,624.0,Gd,NA,TA,3,2,1645.0,2,Ex,0,0.0,2009,0.0,1479.0,213500.0,7,Fa,238.0,9.576302060306649,7.2991214627108,7.2991214627108,12.271392111650815,22,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
TA,5,0.0,Reg,1,13070.0,No,Typ,Gtl,0,0.0,1951,TA,Unf,645,535304100,5,0.0,255.0,TA,TA,308.0,AllPub,Rec,323.0,1951,0.0,0,480.0,0.0,10,1112.0,0.0,TA,0,0.0,TA,NA,TA,2,1,631.0,2,TA,0,0.0,2009,0.0,1112.0,126000.0,5,NA,0.0,9.478074806618269,7.013915474810528,7.013915474810528,11.744037185933616,58,58,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
TA,6,0.0,Reg,1,9855.0,No,Typ,Gtl,1,0.0,1956,TA,Unf,789,905450020,5,0.0,0.0,TA,TA,0.0,AllPub,Unf,1436.0,1956,0.0,0,480.0,0.0,11,1689.0,0.0,TA,0,0.0,TA,NA,TA,3,1,1436.0,2,Fa,0,0.0,2009,0.0,1689.0,127500.0,7,Gd,0.0,9.19573421958682,7.4318919168078,7.4318919168078,11.755871643580615,53,53,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
TA,9,0.0,Reg,1,8118.0,Gd,Typ,Gtl,1,156.0,2007,TA,Unf,1015,527252080,5,0.0,0.0,Ex,Ex,1034.0,AllPub,GLQ,676.0,2007,178.0,1,557.0,0.0,7,1710.0,0.0,TA,0,0.0,Ex,NA,TA,2,2,1710.0,2,Ex,0,0.0,2008,0.0,1710.0,334000.0,6,Gd,48.0,9.001839097398843,7.444248649496705,7.444248649496705,12.718896271958837,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
TA,6,176.0,IR1,1,10920.0,No,Typ,Gtl,1,0.0,1960,TA,Unf,1264,535426260,5,0.0,0.0,TA,TA,733.0,AllPub,BLQ,520.0,1960,212.0,1,352.0,0.0,5,1253.0,0.0,TA,1,0.0,TA,NA,TA,2,1,1253.0,1,TA,0,0.0,2008,0.0,1253.0,157000.0,5,Fa,213.0,9.298351249298896,7.133295954896068,7.133295954896068,11.964001084330445,48,48,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
TA,5,0.0,Reg,1,6600.0,No,Typ,Gtl,0,58.0,1962,TA,BLQ,1972,535477180,5,0.0,0.0,TA,TA,110.0,AllPub,ALQ,312.0,1962,0.0,0,294.0,0.0,12,864.0,0.0,TA,0,442.0,TA,NA,TA,2,1,864.0,1,Gd,0,0.0,2007,0.0,864.0,125500.0,5,NA,0.0,8.794824928014517,6.761572768804055,6.761572768804055,11.740061037553977,45,45,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
TA,7,0.0,Reg,1,8199.0,Av,Typ,Gtl,1,36.0,2005,TA,Unf,1481,907420080,5,0.0,0.0,Gd,Gd,648.0,AllPub,GLQ,80.0,2005,0.0,1,410.0,0.0,10,728.0,728.0,TA,1,0.0,Gd,NA,TA,3,2,728.0,2,Ex,0,0.0,2008,0.0,1456.0,189000.0,7,Gd,18.0,9.011767474596178,6.590301048196686,7.283448228756631,12.14950229404178,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
TA,7,0.0,IR1,1,9947.0,Av,Typ,Gtl,0,168.0,1991,TA,Unf,954,914476380,5,0.0,0.0,TA,Gd,611.0,AllPub,GLQ,577.0,1990,0.0,1,497.0,0.0,6,1217.0,0.0,TA,0,0.0,Gd,NA,TA,3,2,1188.0,2,Ex,0,0.0,2009,0.0,1217.0,173000.0,6,NA,27.0,9.205026277152411,7.104144092987527,7.104144092987527,12.061046873479915,19,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
TA,7,0.0,IR1,1,14330.0,Gd,Mod,Gtl,4,641.0,1974,Fa,BLQ,2499,532476050,4,0.0,0.0,Gd,Gd,1023.0,AllPub,ALQ,228.0,1974,145.0,1,550.0,0.0,1,2151.0,495.0,TA,0,497.0,Gd,Gd,TA,3,2,1748.0,2,Gd,2,800.0,2006,0.0,2646.0,260000.0,9,TA,100.0,9.570110520822215,7.67368812926773,7.880804344674901,12.468436909997664,32,32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
TA,8,0.0,IR1,1,10769.0,Av,Typ,Gtl,0,144.0,2007,TA,Unf,824,906380050,5,0.0,0.0,Gd,Gd,20.0,AllPub,GLQ,846.0,2007,0.0,0,578.0,0.0,4,866.0,902.0,TA,1,0.0,Gd,NA,TA,3,2,866.0,2,Ex,0,0.0,2009,0.0,1768.0,212000.0,7,NA,105.0,9.28442691532888,6.763884908562435,7.477604243197589,12.26434155365415,2,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
TA,5,0.0,IR1,1,8846.0,Av,Typ,Gtl,0,0.0,1996,TA,Unf,2769,907125020,5,0.0,0.0,Gd,TA,298.0,AllPub,GLQ,572.0,1996,0.0,0,576.0,0.0,7,914.0,0.0,TA,0,0.0,Gd,NA,TA,2,1,870.0,2,Ex,0,0.0,2006,0.0,914.0,148000.0,5,NA,0.0,9.087720658428273,6.81783057145415,6.81783057145415,11.904967552746252,10,10,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
TA,6,0.0,IR1,1,10600.0,No,Typ,Gtl,0,0.0,1964,TA,Unf,123,534403360,5,0.0,0.0,TA,TA,0.0,AllPub,Unf,533.0,1964,0.0,0,480.0,0.0,5,1131.0,644.0,TA,0,0.0,TA,NA,TA,3,2,533.0,2,TA,0,0.0,2010,0.0,1775.0,136300.0,8,NA,172.0,9.268609280100158,7.030857476116121,7.4815557019095165,11.822613617684624,46,46,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
TA,5,145.0,IR1,2,18890.0,No,Typ,Gtl,1,155.0,1977,TA,Rec,1862,533352075,5,0.0,0.0,TA,TA,498.0,AllPub,GLQ,652.0,1977,1.0,0,600.0,0.0,8,1361.0,1259.0,TA,2,211.0,Gd,NA,TA,4,2,1361.0,2,Ex,0,0.0,2007,8300.0,2620.0,190000.0,12,TA,24.0,9.846387960495557,7.215975002651466,7.8709295967551425,12.154779351142624,30,30,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Po,5,60.0,Reg,2,9142.0,No,Typ,Gtl,0,192.0,2006,Fa,Unf,1308,902300110,5,0.0,0.0,TA,TA,0.0,AllPub,Unf,797.0,1900,0.0,0,420.0,0.0,2,830.0,797.0,Fa,0,0.0,Fa,NA,TA,4,2,797.0,2,TA,0,0.0,2008,0.0,1627.0,139500.0,10,NA,0.0,9.12063445889169,6.721425700790643,7.394493107219038,11.845819880243557,108,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
TA,7,0.0,Reg,1,7750.0,No,Typ,Gtl,0,0.0,2003,TA,Unf,1758,528290060,5,0.0,0.0,Gd,Gd,0.0,AllPub,Unf,660.0,2003,0.0,0,400.0,0.0,8,660.0,660.0,TA,1,0.0,Gd,NA,TA,3,2,660.0,2,Ex,0,0.0,2007,0.0,1320.0,162000.0,6,NA,48.0,8.955448122347393,6.492239835020471,7.1853870155804165,11.99535161421452,4,4,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
TA,4,140.0,Reg,1,6060.0,No,Typ,Gtl,0,0.0,1950,TA,Unf,2236,910201110,5,0.0,0.0,TA,TA,0.0,AllPub,Unf,732.0,1939,0.0,0,264.0,0.0,6,772.0,351.0,TA,0,0.0,TA,NA,TA,3,1,732.0,1,Gd,0,0.0,2007,0.0,1123.0,100000.0,4,NA,0.0,8.70946507906336,6.648984550024776,7.023758954738443,11.512925464970229,68,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
TA,5,0.0,IR1,1,10172.0,No,Typ,Gtl,0,0.0,2003,TA,Unf,2912,923225510,7,0.0,0.0,TA,TA,441.0,AllPub,ALQ,423.0,1968,0.0,1,288.0,0.0,10,874.0,0.0,TA,0,0.0,TA,NA,TA,3,1,864.0,1,Ex,0,0.0,2006,0.0,874.0,126500.0,5,NA,120.0,9.227394126542013,6.773080375655535,6.773080375655535,11.747997587149712,38,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
TA,7,0.0,IR1,1,10380.0,Gd,Typ,Gtl,1,201.0,1987,TA,ALQ,2093,906201200,5,0.0,0.0,Gd,Gd,28.0,AllPub,LwQ,0.0,1986,172.0,1,576.0,0.0,8,1553.0,1177.0,TA,1,1474.0,TA,NA,TA,4,2,1502.0,2,Ex,0,0.0,2007,0.0,2730.0,301000.0,8,TA,96.0,9.24763615671988,7.347943823148687,7.912056888179006,12.614865543731012,21,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
TA,6,0.0,IR1,1,9337.0,No,Typ,Gtl,0,0.0,1997,Gd,Unf,2128,907180040,5,0.0,0.0,TA,Gd,648.0,AllPub,GLQ,176.0,1997,0.0,1,684.0,0.0,5,905.0,881.0,TA,1,0.0,Gd,NA,TA,3,2,824.0,2,Ex,0,0.0,2007,0.0,1786.0,204750.0,7,NA,162.0,9.141740280483926,6.807934943699926,7.487733761436444,12.229545001715316,10,10,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
TA,4,0.0,Reg,2,7200.0,NA,Typ,Gtl,0,0.0,1950,TA,NA,679,535451170,5,0.0,0.0,TA,TA,0.0,AllPub,NA,0.0,1949,0.0,0,420.0,0.0,6,1040.0,0.0,TA,0,0.0,NA,NA,NA,2,2,0.0,2,Fa,0,0.0,2009,0.0,1040.0,90000.0,6,NA,0.0,8.881836305004146,6.946975992135418,6.946975992135418,11.407564949312402,60,59,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
TA,5,219.0,Reg,2,9600.0,No,Typ,Gtl,0,0.0,1960,TA,Unf,1313,902304060,5,0.0,0.0,TA,TA,234.0,AllPub,Rec,739.0,1920,0.0,0,393.0,0.0,4,1377.0,973.0,TA,0,0.0,TA,NA,TA,4,2,973.0,2,TA,0,0.0,2008,0.0,2350.0,130000.0,10,NA,0.0,9.169518377455928,7.227662498728654,7.762170607138205,11.77528972943772,88,48,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
TA,5,0.0,Reg,1,8640.0,Mn,Typ,Gtl,0,0.0,1968,TA,Rec,2534,534201250,5,0.0,270.0,TA,TA,361.0,AllPub,ALQ,56.0,1968,300.0,1,530.0,0.0,6,884.0,886.0,TA,1,483.0,Gd,NA,Fa,4,1,900.0,2,Ex,0,0.0,2006,455.0,1770.0,155000.0,7,NA,60.0,9.0641578617981,6.784457062637643,7.478734825567875,11.951180395901384,38,38,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
TA,5,0.0,Reg,1,7931.0,No,Typ,Gtl,1,0.0,1960,TA,LwQ,1273,535453210,6,0.0,0.0,TA,TA,374.0,AllPub,BLQ,363.0,1960,0.0,0,308.0,0.0,6,1269.0,0.0,TA,1,532.0,TA,NA,TA,3,1,1269.0,1,TA,0,0.0,2008,0.0,1269.0,155000.0,6,Fa,0.0,8.97853441008332,7.145984467714388,7.145984467714388,11.951180395901384,48,48,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
TA,5,0.0,Reg,1,11625.0,Mn,Typ,Gtl,0,0.0,1965,TA,Unf,219,905102060,4,0.0,0.0,TA,TA,841.0,AllPub,BLQ,198.0,1965,0.0,1,504.0,0.0,4,1039.0,0.0,TA,1,0.0,TA,NA,TA,3,1,1039.0,2,Ex,0,0.0,2010,0.0,1039.0,131500.0,6,NA,0.0,9.360913230455555,6.946013991099227,6.946013991099227,11.786762130599955,45,45,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
TA,6,189.0,Reg,1,9600.0,Av,Typ,Gtl,2,0.0,1972,TA,LwQ,133,534476260,6,0.0,0.0,TA,TA,674.0,AllPub,BLQ,350.0,1955,164.0,1,364.0,0.0,3,1520.0,0.0,TA,0,132.0,TA,NA,TA,3,1,1156.0,1,Ex,0,0.0,2010,0.0,1520.0,153000.0,7,Gd,0.0,9.169518377455928,7.326465613840322,7.326465613840322,11.938193200374572,55,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
TA,8,0.0,Reg,1,11478.0,No,Typ,Gtl,1,0.0,2008,TA,Unf,38,528112020,5,0.0,0.0,Gd,Gd,1218.0,AllPub,GLQ,486.0,2007,200.0,1,772.0,0.0,5,1704.0,0.0,TA,0,0.0,Ex,NA,TA,3,2,1704.0,3,Ex,0,0.0,2010,0.0,1704.0,306000.0,7,Gd,50.0,9.348187438668308,7.440733707389261,7.440733707389261,12.631340380934516,3,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
TA,9,0.0,Reg,1,7740.0,No,Typ,Gtl,1,266.0,2006,TA,Unf,2408,528186100,5,0.0,0.0,Gd,Ex,1023.0,AllPub,GLQ,663.0,2006,518.0,1,899.0,0.0,6,1686.0,0.0,TA,0,0.0,Ex,NA,Gd,1,2,1686.0,3,Ex,0,0.0,2006,0.0,1686.0,332200.0,6,Gd,100.0,8.954156966583772,7.430114138561801,7.430114138561801,12.713492476161331,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
TA,8,0.0,IR1,1,9520.0,Gd,Typ,Gtl,1,192.0,2008,TA,Unf,1575,916382120,5,0.0,0.0,Gd,Gd,1513.0,AllPub,GLQ,125.0,2007,338.0,1,800.0,0.0,4,1646.0,0.0,TA,0,0.0,Gd,NA,TA,3,2,1638.0,3,Ex,0,0.0,2008,0.0,1646.0,293077.0,7,Gd,44.0,9.161150127785412,7.406103381237015,7.406103381237015,12.588190652108503,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
TA,4,0.0,Reg,1,17199.0,No,Typ,Gtl,0,140.0,1961,Gd,Unf,1671,527425025,7,0.0,0.0,TA,TA,314.0,AllPub,ALQ,600.0,1961,0.0,0,270.0,0.0,7,914.0,0.0,Fa,0,0.0,TA,NA,TA,2,1,914.0,1,Ex,0,0.0,2007,0.0,914.0,128000.0,4,NA,0.0,9.752606521576492,6.81783057145415,6.81783057145415,11.759785542901756,46,46,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
